Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    16,169,647 | 2722062.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,530.0 |    17,381,619 |  16370.8% | 
dram__sectors_write.sum                                                |     380,864.0 |    44,204,056 |  11506.3% | sector
lts__t_sectors_op_write.sum                                            |     667,526.0 |    67,497,596 |  10011.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         595.2 |       2,328.0 |    291.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,482.8 |       4,225.2 |    184.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,951.1 |      30,678.1 |    119.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,704.5 |      20,423.6 |    110.5% | warp
dram__bytes_write.sum                                                  |         12.19 |          1.41 |    -88.4% | Mbyte
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.84 |         17.55 |    -58.1% | warp
smsp__inst_executed.sum                                                |    51,588,332 |    74,367,261 |     44.2% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,337.5 |     278,259.7 |     26.3% | warp
dram__sectors_read.sum                                                 |   147,083,792 |   109,376,288 |    -25.6% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,105.0 |     349,136.3 |     19.9% | warp
lts__t_sectors.sum                                                     |   573,976,267 |   684,908,176 |     19.3% | sector
lts__t_sectors_op_read.sum                                             |   572,929,253 |   616,895,686 |      7.7% | sector
