Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    20,072,464 | 3373423.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,008.0 |    27,835,237 | 1386117.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     106,024.0 |    49,336,833 |  46433.6% | 
dram__sectors_write.sum                                                |     263,688.0 |    44,420,136 |  16745.7% | sector
lts__t_sectors_op_write.sum                                            |     669,469.0 |    67,507,521 |   9983.7% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,979.5 |     183,766.1 |   1214.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         675.6 |       3,260.2 |    382.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,751.7 |       8,155.2 |    365.6% | warp
smsp__inst_executed.sum                                                |    51,935,067 |   107,509,695 |    107.0% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,703.5 |      19,568.3 |    101.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.51 |         53.26 |     80.5% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         67.41 |         17.83 |    -73.5% | warp
dram__sectors_read.sum                                                 |   120,442,176 |   178,562,424 |     48.3% | sector
lts__t_sectors.sum                                                     |   472,821,143 |   677,801,806 |     43.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     294,265.1 |     406,971.0 |     38.3% | warp
lts__t_sectors_op_read.sum                                             |   471,829,770 |   609,640,036 |     29.2% | sector
lts__t_sector_hit_rate.pct                                             |         66.16 |         47.72 |    -27.9% | %
smsp__warps_issue_stalled_barrier.avg                                  |     220,077.1 |     268,973.4 |     22.2% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         56.44 |         67.79 |     20.1% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,449,806 |     2,039,355 |    -16.8% | warp
