Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    19,939,243 | 3351033.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,005.0 |    27,303,686 | 1361679.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,644.0 |    48,766,970 |  46061.6% | 
dram__sectors_write.sum                                                |     358,400.0 |    44,519,024 |  12321.6% | sector
lts__t_sectors_op_write.sum                                            |     671,660.0 |    67,509,643 |   9951.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,954.6 |     181,487.0 |   1200.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,478.7 |       7,944.5 |    437.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         593.4 |       2,981.2 |    402.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,605.7 |      20,979.1 |    118.4% | warp
smsp__inst_executed.sum                                                |    51,595,193 |   106,140,224 |    105.7% | inst
dram__bytes_write.sum                                                  |         11.47 |          1.42 |    -87.6% | Mbyte
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.30 |         55.21 |     61.0% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         40.96 |         17.70 |    -56.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     291,118.4 |     401,281.6 |     37.8% | warp
dram__sectors_read.sum                                                 |   139,984,432 |   188,721,384 |     34.8% | sector
lts__t_sectors.sum                                                     |   557,704,022 |   742,563,828 |     33.1% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,340.1 |     271,620.7 |     23.3% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sectors_op_read.sum                                             |   556,670,650 |   674,386,217 |     21.1% | sector
lts__t_sector_hit_rate.pct                                             |         59.45 |         49.34 |    -17.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         64.05 |         74.08 |     15.7% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,454,672 |     2,087,167 |    -15.0% | warp
