Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,951.1 |   1467.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,482.8 |    163.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         595.2 |    162.3% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         41.84 |    136.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,530.0 |     22.0% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,704.5 |    -19.1% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   147,083,792 |    -17.8% | sector
smsp__inst_executed.sum                                                |    44,409,084 |    51,588,332 |     16.2% | inst
dram__sectors_write.sum                                                |     418,440.0 |     380,864.0 |     -9.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,105.0 |      8.0% | warp
