Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,995.2 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         13.39 |    856.4% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      91,827.4 |     224,140.4 |    144.1% | warp
dram__sectors_read.sum                                                 |    89,204,288 |   178,964,368 |    100.6% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,497,156 |         596.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,912,706 |      86,518.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     440,199.0 |       2,075.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,178.3 |         17.71 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,756,560 |     418,440.0 |    -99.0% | sector
lts__t_sectors_op_write.sum                                            |    66,829,404 |     677,319.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,707.0 |         562.4 |    -97.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,322.3 |         890.1 |    -97.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,959.1 |     269,648.5 |     91.3% | warp
smsp__inst_executed.sum                                                |   141,729,533 |    44,409,084 |    -68.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         588.2 |         226.9 |    -61.4% | warp
launch__registers_per_thread                                           |         186.0 |         99.00 |    -46.8% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.63 |         42.59 |     34.7% | %
lts__t_sector_hit_rate.pct                                             |         62.51 |         50.28 |    -19.6% | %
lts__t_sectors.sum                                                     |   632,713,222 |   577,087,104 |     -8.8% | sector
smsp__cycles_active.avg                                                |     1,913,299 |     1,811,315 |     -5.3% | cycle
