Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,786.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     269,318.9 |    769.4% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.78 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,098.8 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,878.1 |    -63.9% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     184,257.6 |     35.2% | warp
smsp__inst_executed.sum                                                |   163,088,846 |   106,079,030 |    -35.0% | inst
dram__sectors_read.sum                                                 |   133,772,704 |   178,024,432 |     33.1% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         53.28 |     27.9% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    27,926,471 |    -26.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,049,222 |    -24.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    49,391,960 |    -18.2% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,913.3 |     13.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    20,082,946 |      5.6% | 
