Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,237.7 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     270,471.5 |    773.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.79 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,187.3 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,931.9 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   184,334,136 |     37.8% | sector
smsp__inst_executed.sum                                                |   163,088,846 |   106,114,545 |    -34.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     183,317.3 |     34.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         54.60 |     31.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    27,604,988 |    -27.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,067,051 |    -24.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    49,318,800 |    -18.4% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,954.6 |     14.8% | warp
lts__t_sectors_op_read.sum                                             |   620,017,779 |   668,434,405 |      7.8% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   736,648,526 |      7.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    20,295,702 |      6.7% | 
