Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,067,069 | 7612580.6% | 
dram__sectors_write.sum                                                |     106,984.0 |   176,379,304 | 164765.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,055.0 |    49,718,252 |  15883.7% | 
lts__t_sectors_op_write.sum                                            |     2,093,739 |   269,454,038 |  12769.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         553.6 |       7,553.9 |   1264.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.16 |         31.50 |    657.2% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,149.1 |      12,424.2 |    478.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,757.5 |     117,965.3 |    169.6% | warp
smsp__inst_executed.sum                                                |    79,171,130 |   176,207,050 |    122.6% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     287,855.7 |     504,944.8 |     75.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      59,812.6 |     103,380.8 |     72.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     424,584.8 |     679,190.1 |     60.0% | warp
lts__t_sectors.sum                                                     |   510,463,753 |   778,109,441 |     52.4% | sector
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.63 |         52.17 |     46.4% | %
lts__t_sector_hit_rate.pct                                             |         91.18 |         60.17 |    -34.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.26 |         55.74 |    -21.8% | %
smsp__cycles_active.avg                                                |     2,510,998 |     2,966,371 |     18.1% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.70 |         60.05 |    -17.4% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,651,307 |     2,488,757 |     -6.1% | warp
