Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,839.6 |   1454.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,481.5 |    163.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         595.2 |    162.3% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         41.87 |    136.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,596.0 |     22.1% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,980.7 |    -16.8% | warp
smsp__inst_executed.sum                                                |    44,409,084 |    51,584,564 |     16.2% | inst
dram__sectors_read.sum                                                 |   178,964,368 |   154,674,824 |    -13.6% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,086.8 |      8.0% | warp
dram__sectors_write.sum                                                |     418,440.0 |     386,544.0 |     -7.6% | sector
