Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    54,617,560 | 9225839.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,856.0 |    28,963,885 | 1560454.1% | 
dram__sectors_write.sum                                                |     103,400.0 |   176,552,896 | 170647.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     314,194.0 |    88,592,068 |  28096.6% | 
lts__t_sectors_op_write.sum                                            |     2,123,788 |   269,523,286 |  12590.7% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         481.8 |   4279.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       3,345.3 |     142,047.2 |   4146.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,039.7 |      36,448.3 |   3405.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      22,167.4 |     411,009.5 |   1754.1% | warp
smsp__inst_executed.sum                                                |    92,327,559 | 1,028,818,874 |   1014.3% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.15 |         23.60 |    468.7% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      51,104.3 |     146,808.4 |    187.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     545,020.2 |     1,395,927 |    156.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     276,958.3 |     577,276.6 |    108.4% | warp
dram__bytes_read.sum                                                   |         715.6 |          1.10 |    -99.8% | Mbyte
smsp__cycles_active.avg                                                |     2,530,602 |     4,131,636 |     63.3% | cycle
lts__t_sectors.sum                                                     |   530,753,259 |   831,809,775 |     56.7% | sector
dram__sectors_read.sum                                                 |    22,361,544 |    34,243,704 |     53.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,529,214 |     1,271,998 |    -49.7% | warp
launch__registers_per_thread                                           |         77.00 |         110.0 |     42.9% | register/thread
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.45 |         43.54 |    -39.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.01 |         42.68 |    -39.9% | %
lts__t_sector_hit_rate.pct                                             |         91.26 |         59.31 |    -35.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         53.15 |         38.34 |    -27.9% | %
lts__t_sectors_op_read.sum                                             |   528,528,291 |   561,733,567 |      6.3% | sector
