Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    50,996,789 | 8599695.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    27,707,320 | 1497593.0% | 
dram__sectors_write.sum                                                |     107,352.0 |   176,536,296 | 164346.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     312,906.0 |    84,196,081 |  26807.8% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         36.06 |       5,495.1 |  15138.9% | warp
lts__t_sectors_op_write.sum                                            |     2,122,112 |   269,524,352 |  12600.8% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,171.6 |     141,549.7 |   3293.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,528.4 |      42,393.9 |   2673.7% | warp
smsp__inst_executed.sum                                                |    99,744,791 | 1,043,145,274 |    945.8% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      67,191.9 |     515,385.3 |    667.0% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.12 |         23.27 |    464.8% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      50,951.6 |     145,598.2 |    185.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     504,011.1 |     1,375,098 |    172.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     277,010.0 |     589,016.7 |    112.6% | warp
dram__bytes_read.sum                                                   |         715.4 |          1.12 |    -99.8% | Mbyte
smsp__cycles_active.avg                                                |     2,537,381 |     4,203,565 |     65.7% | cycle
lts__t_sectors.sum                                                     |   502,774,197 |   815,044,557 |     62.1% | sector
dram__sectors_read.sum                                                 |    22,357,352 |    35,023,144 |     56.7% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,536,184 |     1,252,726 |    -50.6% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         71.93 |         42.86 |    -40.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.49 |         42.01 |    -40.4% | %
launch__registers_per_thread                                           |         80.00 |         110.0 |     37.5% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.33 |         57.85 |    -36.7% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         49.30 |         37.03 |    -24.9% | %
lts__t_sectors_op_read.sum                                             |   500,552,735 |   544,986,695 |      8.9% | sector
