Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,400,013 | 7655888.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    29,473,748 | 1593075.6% | 
dram__sectors_write.sum                                                |     102,072.0 |   176,597,976 | 172913.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,123.0 |    80,274,964 |  25701.7% | 
lts__t_sectors_op_write.sum                                            |     2,115,359 |   269,547,293 |  12642.4% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         823.8 |   7388.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,860.8 |     126,603.5 |   6703.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         900.1 |      24,782.2 |   2653.4% | warp
smsp__inst_executed.sum                                                |    78,606,639 |   986,259,100 |   1154.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,596.7 |     417,680.6 |    858.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.19 |         26.54 |    533.4% | %
smsp__warps_issue_stalled_wait.avg                                     |     416,076.1 |     1,175,409 |    182.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      57,551.3 |     148,255.1 |    157.6% | warp
dram__bytes_read.sum                                                   |         715.4 |          1.30 |    -99.8% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     284,559.8 |     554,582.2 |     94.9% | warp
dram__sectors_read.sum                                                 |    22,356,152 |    40,662,320 |     81.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,618,998 |     1,153,780 |    -55.9% | warp
lts__t_sectors.sum                                                     |   534,468,874 |   823,754,069 |     54.1% | sector
smsp__cycles_active.avg                                                |     2,479,821 |     3,739,594 |     50.8% | cycle
launch__registers_per_thread                                           |         77.00 |         110.0 |     42.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.61 |         57.64 |    -37.1% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.83 |         46.72 |    -35.0% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.27 |         47.66 |    -35.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         53.67 |         41.16 |    -23.3% | %
