Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    27,303,686 | 1366450.9% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,655.2 |     181,487.0 |    492.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,265,523 |    48,766,970 |    182.5% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,234.2 |       7,944.5 |     87.6% | warp
dram__sectors_read.sum                                                 |   104,997,520 |   188,721,384 |     79.7% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.80 |         55.21 |     58.6% | %
smsp__inst_executed.sum                                                |    74,370,590 |   106,140,224 |     42.7% | inst
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,345.6 |       2,981.2 |     27.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,096,553 |    19,939,243 |     23.9% | 
lts__t_sector_hit_rate.pct                                             |         61.79 |         49.34 |    -20.1% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,138.7 |     401,281.6 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,380,535 |     2,087,167 |    -12.3% | warp
lts__t_sectors_op_read.sum                                             |   606,024,183 |   674,386,217 |     11.3% | sector
lts__t_sectors.sum                                                     |   674,084,027 |   742,563,828 |     10.2% | sector
