Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,537.3 |   1420.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         99.21 |    460.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,462.0 |    160.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         569.1 |    150.8% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   136,154,608 |    -23.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,659.0 |     22.1% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,518.8 |    -20.6% | warp
dram__sectors_write.sum                                                |     418,440.0 |     344,376.0 |    -17.7% | sector
smsp__inst_executed.sum                                                |    44,409,084 |    51,430,328 |     15.8% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,394.0 |      8.1% | warp
