Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    15,930,819 | 2672856.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,757.0 |    17,159,803 |  16125.7% | 
dram__sectors_write.sum                                                |     312,384.0 |    44,075,112 |  14009.3% | sector
lts__t_sectors_op_write.sum                                            |     672,057.0 |    67,499,667 |   9943.7% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         569.1 |       2,306.5 |    305.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,463.6 |       4,161.6 |    184.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,546.4 |      30,561.0 |    125.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,541.1 |      20,284.1 |    112.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         95.83 |         17.63 |    -81.6% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__inst_executed.sum                                                |    51,430,553 |    74,347,976 |     44.6% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,320.3 |     277,820.0 |     26.1% | warp
lts__t_sectors.sum                                                     |   536,441,728 |   659,029,189 |     22.9% | sector
dram__sectors_read.sum                                                 |   127,366,848 |   101,688,240 |    -20.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,380.6 |     349,232.9 |     19.9% | warp
lts__t_sectors_op_read.sum                                             |   535,380,129 |   590,983,931 |     10.4% | sector
