Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,238,293 | 7628617.2% | 
dram__sectors_write.sum                                                |     109,072.0 |   176,330,488 | 161564.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         448.6 |     110,584.1 |  24552.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,024.0 |    49,848,944 |  15927.4% | 
lts__t_sectors_op_write.sum                                            |     2,143,221 |   269,457,849 |  12472.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         251.5 |       4,665.0 |   1754.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,232.5 |      11,462.3 |    830.0% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.22 |         30.44 |    621.3% | %
smsp__inst_executed.sum                                                |    55,375,047 |   163,816,773 |    195.8% | inst
launch__registers_per_thread                                           |         75.00 |         148.0 |     97.3% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     349,441.2 |     620,205.8 |     77.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     299,998.9 |     477,564.5 |     59.2% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         36.22 |         54.92 |     51.6% | %
lts__t_sectors.sum                                                     |   511,489,441 |   755,284,415 |     47.7% | sector
lts__t_sector_hit_rate.pct                                             |         91.37 |         58.51 |    -36.0% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      84,367.1 |     111,036.3 |     31.6% | warp
smsp__cycles_active.avg                                                |     2,489,438 |     3,077,613 |     23.6% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         72.44 |         58.56 |    -19.2% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.91 |         63.10 |    -14.6% | %
