Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         599.0 |    19,710,683 | 3290498.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,001.0 |    26,656,773 | 1332072.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      96,358.0 |    47,761,991 |  49467.2% | 
dram__sectors_write.sum                                                |     381,848.0 |    44,522,608 |  11559.8% | sector
lts__t_sectors_op_write.sum                                            |     673,651.0 |    67,507,300 |   9921.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,797.0 |     189,045.4 |   1270.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.59 |         97.98 |    457.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,620.6 |       8,195.8 |    405.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         663.7 |       3,107.6 |    368.2% | warp
smsp__inst_executed.sum                                                |    52,466,503 |   115,131,496 |    119.4% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,684.7 |      18,584.5 |     91.9% | warp
dram__bytes_write.sum                                                  |         12.22 |          1.42 |    -88.4% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     296,750.5 |     426,913.5 |     43.9% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.25 |         56.52 |     40.4% | %
lts__t_sectors.sum                                                     |   582,677,305 |   755,275,897 |     29.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     219,709.9 |     270,664.8 |     23.2% | warp
launch__registers_per_thread                                           |         96.00 |         118.0 |     22.9% | register/thread
dram__sectors_read.sum                                                 |   164,070,888 |   199,550,528 |     21.6% | sector
lts__t_sectors_op_read.sum                                             |   581,622,570 |   687,007,367 |     18.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,444,014 |     2,077,157 |    -15.0% | warp
