Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    53,400,442 | 9020244.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,882.0 |    28,690,404 | 1524363.5% | 
dram__sectors_write.sum                                                |     119,704.0 |   176,549,128 | 147388.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     315,002.0 |    87,333,904 |  27624.9% | 
lts__t_sectors_op_write.sum                                            |     2,111,302 |   269,535,452 |  12666.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         981.0 |      40,595.5 |   4038.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       3,469.2 |     140,926.9 |   3962.3% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         429.7 |   3806.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      22,223.9 |     418,977.6 |   1785.3% | warp
smsp__inst_executed.sum                                                |    92,208,489 | 1,028,671,958 |   1015.6% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.17 |         23.43 |    461.9% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      47,184.0 |     145,847.1 |    209.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     547,645.3 |     1,401,152 |    155.9% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     274,676.3 |     579,328.3 |    110.9% | warp
dram__bytes_read.sum                                                   |         715.4 |          1.09 |    -99.8% | Mbyte
smsp__cycles_active.avg                                                |     2,512,820 |     4,147,153 |     65.0% | cycle
dram__sectors_read.sum                                                 |    22,354,872 |    34,043,792 |     52.3% | sector
lts__t_sectors.sum                                                     |   546,605,723 |   829,429,081 |     51.7% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,507,906 |     1,268,549 |    -49.4% | warp
launch__registers_per_thread                                           |         75.00 |         110.0 |     46.7% | register/thread
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.62 |         43.31 |    -40.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.19 |         42.46 |    -40.4% | %
lts__t_sector_hit_rate.pct                                             |         91.88 |         59.33 |    -35.4% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.58 |         38.03 |    -30.3% | %
