Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |       7,264.8 |    716.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         614.1 |    170.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,489.2 |    164.8% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,057.0 |    -24.5% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   144,795,176 |    -19.1% | sector
smsp__inst_executed.sum                                                |    44,409,084 |    52,355,077 |     17.9% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     313,551.9 |     16.3% | warp
dram__sectors_write.sum                                                |     418,440.0 |     356,264.0 |    -14.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |      98,388.0 |     13.7% | 
