Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    19,088,896 | 3202734.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,075.0 |    26,068,283 | 1256202.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |    46,666,020 |  53837.9% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |     159,323.9 |  17798.5% | warp
dram__sectors_write.sum                                                |     418,440.0 |    44,617,224 |  10562.8% | sector
lts__t_sectors_op_write.sum                                            |     677,319.0 |    67,513,856 |   9867.8% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       6,588.9 |   1071.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |       2,157.3 |    850.6% | warp
smsp__inst_executed.sum                                                |    44,409,084 |   101,942,345 |    129.6% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |      24,644.1 |    105.5% | warp
dram__bytes_write.sum                                                  |         13.39 |          1.43 |    -89.3% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     384,796.1 |     42.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.59 |         59.34 |     39.3% | %
lts__t_sectors.sum                                                     |   577,087,104 |   751,652,309 |     30.2% | sector
launch__registers_per_thread                                           |         99.00 |         126.0 |     27.3% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     224,140.4 |     280,374.2 |     25.1% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   220,848,824 |     23.4% | sector
lts__t_sectors_op_read.sum                                             |   576,042,257 |   683,409,361 |     18.6% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         61.52 |         72.43 |     17.7% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,904 |     2,244,428 |    -10.4% | warp
smsp__cycles_active.avg                                                |     1,811,315 |     1,917,199 |      5.8% | cycle
