Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    15,968,771 | 2683727.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      98,388.0 |    17,204,670 |  17386.6% | 
dram__sectors_write.sum                                                |     356,264.0 |    44,236,240 |  12316.7% | sector
lts__t_sectors_op_write.sum                                            |     668,021.0 |    67,497,646 |  10004.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       7,264.8 |      44,283.7 |    509.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         614.1 |       3,127.5 |    409.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,489.2 |       5,550.2 |    272.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,057.0 |      17,734.5 |     95.8% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    52,355,077 |    83,541,135 |     59.6% | inst
smsp__warps_issue_stalled_wait.avg                                     |     313,551.9 |     407,495.6 |     30.0% | warp
dram__sectors_read.sum                                                 |   144,795,176 |   114,557,768 |    -20.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     218,599.7 |     260,750.3 |     19.3% | warp
lts__t_sectors.sum                                                     |   595,699,932 |   678,508,734 |     13.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,431,376 |     2,302,198 |     -5.3% | warp
