Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,423.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     271,335.3 |    775.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.79 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,232.7 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,925.5 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   192,373,896 |     43.8% | sector
smsp__inst_executed.sum                                                |   163,088,846 |   106,098,728 |    -34.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         56.01 |     34.4% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     181,497.1 |     33.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    27,050,977 |    -28.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,082,961 |    -23.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    48,761,883 |    -19.3% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,974.8 |     15.6% | warp
lts__t_sectors_op_read.sum                                             |   620,017,779 |   670,272,680 |      8.1% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   738,465,605 |      7.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    20,213,770 |      6.3% | 
