Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    14,939,948 | 2506602.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,038.0 |    16,122,318 |  19084.6% | 
dram__sectors_write.sum                                                |     232,776.0 |    43,953,808 |  18782.4% | sector
lts__t_sectors_op_write.sum                                            |     675,305.0 |    67,507,468 |   9896.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,954.3 |      26,822.8 |   1272.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,064.0 |       5,241.8 |    392.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         649.1 |       2,964.7 |    356.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,304.0 |      21,387.7 |    129.9% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.76 |         35.16 |     54.5% | %
smsp__inst_executed.sum                                                |    48,642,597 |    72,627,680 |     49.3% | inst
lts__t_sectors.sum                                                     |   503,258,762 |   644,047,500 |     28.0% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,225.7 |     279,035.5 |     25.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     278,824.1 |     338,823.9 |     21.5% | warp
lts__t_sector_hit_rate.pct                                             |         75.83 |         64.11 |    -15.5% | %
lts__t_sectors_op_read.sum                                             |   502,130,085 |   575,860,027 |     14.7% | sector
dram__sectors_read.sum                                                 |    92,881,656 |   105,795,536 |     13.9% | sector
