Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    20,295,702 | 3410942.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,002.0 |    27,604,988 | 1378770.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,528.0 |    49,318,800 |  46635.3% | 
dram__sectors_write.sum                                                |     318,816.0 |    44,457,136 |  13844.4% | sector
lts__t_sectors_op_write.sum                                            |     663,720.0 |    67,512,626 |  10071.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,111.8 |     183,317.3 |   1199.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,481.3 |       7,931.9 |    435.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         591.3 |       2,954.6 |    399.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,271.4 |      20,237.7 |    118.3% | warp
smsp__inst_executed.sum                                                |    51,597,830 |   106,114,545 |    105.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.49 |         54.60 |     73.4% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.00 |         17.79 |    -56.6% | warp
dram__sectors_read.sum                                                 |   128,451,592 |   184,334,136 |     43.5% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,137.7 |     401,187.3 |     37.8% | warp
lts__t_sectors.sum                                                     |   544,908,604 |   736,648,526 |     35.2% | sector
lts__t_sectors_op_read.sum                                             |   543,855,209 |   668,434,405 |     22.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,340.1 |     270,471.5 |     22.8% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         62.30 |         49.87 |    -20.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         63.63 |         74.54 |     17.1% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,454,650 |     2,067,051 |    -15.8% | warp
