Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    17,003,099 | 2872045.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,176.0 |    18,215,592 |  21037.7% | 
dram__sectors_write.sum                                                |     406,840.0 |    44,536,344 |  10846.9% | sector
lts__t_sectors_op_write.sum                                            |     658,271.0 |    67,506,896 |  10155.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         936.4 |      26,085.0 |   2685.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         613.5 |       4,370.9 |    612.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         361.7 |       2,545.4 |    603.8% | warp
dram__bytes_write.sum                                                  |         13.02 |          1.43 |    -89.0% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,973.0 |      22,101.7 |     84.6% | warp
smsp__inst_executed.sum                                                |    45,390,436 |    71,732,199 |     58.0% | inst
launch__registers_per_thread                                           |         127.0 |         186.0 |     46.5% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     224,244.5 |     282,263.4 |     25.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     269,654.4 |     338,363.0 |     25.5% | warp
dram__sectors_read.sum                                                 |   178,610,688 |   146,322,464 |    -18.1% | sector
lts__t_sectors.sum                                                     |   621,730,798 |   696,661,812 |     12.1% | sector
smsp__cycles_active.avg                                                |     1,812,184 |     1,902,929 |      5.0% | cycle
