Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,004.0 |    26,924,641 | 1343445.0% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      28,983.7 |     178,923.6 |    517.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,316,125 |    48,495,095 |    180.1% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,206.8 |       7,946.4 |     88.9% | warp
dram__sectors_read.sum                                                 |   107,507,760 |   188,009,064 |     74.9% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.50 |         55.21 |     55.5% | %
smsp__inst_executed.sum                                                |    73,727,995 |   105,468,558 |     43.1% | inst
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,188,037 |    20,534,607 |     26.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,359.0 |       2,957.2 |     25.4% | warp
lts__t_sector_hit_rate.pct                                             |         61.85 |         49.87 |    -19.4% | %
smsp__warps_issue_stalled_wait.avg                                     |     347,287.8 |     399,320.7 |     15.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,398,159 |     2,087,830 |    -12.9% | warp
lts__t_sectors_op_read.sum                                             |   609,684,614 |   670,861,065 |     10.0% | sector
lts__t_sectors.sum                                                     |   677,724,474 |   739,061,865 |      9.1% | sector
