Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    45,078,042 | 7576041.5% | 
dram__sectors_write.sum                                                |     112,344.0 |   176,556,912 | 157057.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,118.0 |    49,669,612 |  15864.9% | 
lts__t_sectors_op_write.sum                                            |     2,105,654 |   269,432,233 |  12695.7% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         745.1 |       6,599.3 |    785.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.19 |         30.01 |    616.2% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,215.9 |      12,436.5 |    461.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,583.2 |     118,214.7 |    171.2% | warp
smsp__inst_executed.sum                                                |    79,164,589 |   176,184,436 |    122.6% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      58,483.2 |     124,786.4 |    113.4% | warp
dram__bytes_read.sum                                                   |         716.2 |          1.01 |    -99.9% | Mbyte
launch__registers_per_thread                                           |         77.00 |         148.0 |     92.2% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     286,212.3 |     513,377.7 |     79.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     417,030.3 |     677,285.5 |     62.4% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.80 |         51.79 |     44.7% | %
lts__t_sectors.sum                                                     |   518,560,410 |   745,525,584 |     43.8% | sector
dram__sectors_read.sum                                                 |    22,382,200 |    31,408,408 |     40.3% | sector
lts__t_sector_hit_rate.pct                                             |         91.13 |         56.59 |    -37.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.61 |         55.19 |    -22.9% | %
smsp__cycles_active.avg                                                |     2,493,690 |     3,059,518 |     22.7% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.05 |         59.22 |    -18.9% | %
lts__t_sectors_op_read.sum                                             |   516,356,891 |   475,549,223 |     -7.9% | sector
