Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    16,159,451 | 2724933.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,659.0 |    17,363,363 |  16333.4% | 
dram__sectors_write.sum                                                |     344,376.0 |    44,136,800 |  12716.5% | sector
lts__t_sectors_op_write.sum                                            |     659,682.0 |    67,537,939 |  10138.0% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         569.1 |       2,346.3 |    312.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,462.0 |       4,206.9 |    187.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,537.3 |      30,548.0 |    125.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,518.8 |      20,667.3 |    117.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         99.21 |         17.64 |    -82.2% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__inst_executed.sum                                                |    51,430,328 |    74,353,708 |     44.6% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,344.5 |     278,599.6 |     26.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     291,394.0 |     349,236.2 |     19.9% | warp
dram__sectors_read.sum                                                 |   136,154,608 |   111,070,888 |    -18.4% | sector
lts__t_sectors.sum                                                     |   569,360,350 |   673,521,757 |     18.3% | sector
lts__t_sectors_op_read.sum                                             |   568,342,172 |   605,417,927 |      6.5% | sector
