Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,898.0 |    27,895,326 | 1469622.1% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         148.8 |       5,253.0 |   3429.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      20,239.3 |     139,251.2 |    588.0% | warp
smsp__inst_executed.sum                                                |   230,104,237 | 1,041,128,191 |    352.5% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      11,277.1 |      42,211.1 |    274.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      44,905.5 |     147,312.9 |    228.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     215,452.4 |     512,011.3 |    137.6% | warp
dram__bytes_read.sum                                                   |         777.5 |          1.09 |    -99.9% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     364,263.2 |     588,447.3 |     61.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     849,517.8 |     1,368,219 |     61.1% | warp
smsp__cycles_active.avg                                                |     2,671,867 |     4,192,785 |     56.9% | cycle
dram__sectors_read.sum                                                 |    24,297,296 |    34,120,008 |     40.4% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         69.32 |         42.99 |    -38.0% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         62.93 |         39.39 |    -37.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         67.29 |         42.14 |    -37.4% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,763,602 |     1,256,265 |    -28.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    66,308,203 |    85,092,190 |     28.3% | 
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         51.11 |         37.16 |    -27.3% | %
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    61,697,932 |    51,756,609 |    -16.1% | 
