Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,157.3 |       3,022.6 |     40.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,644.1 |      16,010.1 |    -35.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,588.9 |       8,445.2 |     28.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     384,796.1 |     460,357.5 |     19.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     159,323.9 |     186,373.9 |     17.0% | warp
dram__sectors_read.sum                                                 |   220,848,824 |   184,591,184 |    -16.4% | sector
smsp__inst_executed.sum                                                |   101,942,345 |   116,197,797 |     14.0% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,088,896 |    21,598,921 |     13.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,244,428 |     2,016,891 |    -10.1% | warp
