Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.70 |         471.3 |   2562.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,157.3 |       3,109.8 |     44.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,644.1 |      18,267.9 |    -25.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,588.9 |       8,148.8 |     23.7% | warp
dram__sectors_read.sum                                                 |   220,848,824 |   178,647,744 |    -19.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     159,323.9 |     181,627.0 |     14.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,088,896 |    21,698,637 |     13.7% | 
lts__t_sectors_op_read.sum                                             |   683,409,361 |   605,636,869 |    -11.4% | sector
lts__t_sectors.sum                                                     |   751,652,309 |   673,698,782 |    -10.4% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,244,428 |     2,025,376 |     -9.8% | warp
smsp__inst_executed.sum                                                |   101,942,345 |   109,783,848 |      7.7% | inst
smsp__warps_issue_stalled_wait.avg                                     |     384,796.1 |     408,358.8 |      6.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    46,666,020 |    49,265,404 |      5.6% | 
