Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,010.0 |    27,050,977 | 1345719.8% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,548.0 |     181,497.1 |    494.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,363,363 |    48,761,883 |    180.8% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,206.9 |       7,925.5 |     88.4% | warp
dram__sectors_read.sum                                                 |   111,070,888 |   192,373,896 |     73.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.78 |         56.01 |     52.3% | %
smsp__inst_executed.sum                                                |    74,353,708 |   106,098,728 |     42.7% | inst
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,346.3 |       2,974.8 |     26.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,159,451 |    20,213,770 |     25.1% | 
lts__t_sector_hit_rate.pct                                             |         60.21 |         48.25 |    -19.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,236.2 |     401,232.7 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,387,988 |     2,082,961 |    -12.8% | warp
lts__t_sectors_op_read.sum                                             |   605,417,927 |   670,272,680 |     10.7% | sector
lts__t_sectors.sum                                                     |   673,521,757 |   738,465,605 |      9.6% | sector
