Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    61,877,206 | 10399430.4% | 
dram__sectors_write.sum                                                |     107,696.0 |   176,778,992 | 164046.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     312,981.0 |    66,445,015 |  21129.7% | 
lts__t_sectors_op_write.sum                                            |     2,105,498 |   269,457,655 |  12697.8% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.11 |         31.37 |    663.3% | %
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,514.7 |      11,250.3 |    642.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,202.9 |      20,217.2 |    381.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         35.77 |         160.7 |    349.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      67,178.9 |     221,179.5 |    229.2% | warp
smsp__inst_executed.sum                                                |    99,749,121 |   232,099,104 |    132.7% | inst
launch__registers_per_thread                                           |         80.00 |         148.0 |     85.0% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     504,029.5 |     856,243.9 |     69.9% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.26 |         55.79 |     58.2% | %
lts__t_sectors.sum                                                     |   505,761,751 |   793,535,468 |     56.9% | sector
lts__t_sector_hit_rate.pct                                             |         90.92 |         59.85 |    -34.2% | %
smsp__warps_issue_stalled_barrier.avg                                  |     276,713.5 |     362,629.5 |     31.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,533,227 |     1,747,421 |    -31.0% | warp
dram__bytes_read.sum                                                   |         715.4 |         851.6 |     19.0% | Mbyte
dram__sectors_read.sum                                                 |    22,357,656 |    26,611,512 |     19.0% | sector
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.51 |         59.65 |    -15.4% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         71.95 |         61.42 |    -14.6% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      50,927.9 |      44,810.8 |    -12.0% | warp
