Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      21,287.7 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     272,708.4 |    780.4% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.63 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,332.0 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,930.6 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   196,811,288 |     47.1% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         56.43 |     35.4% | %
smsp__inst_executed.sum                                                |   163,088,846 |   106,158,506 |    -34.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     179,811.0 |     31.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    26,876,225 |    -29.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,104,049 |    -22.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    48,479,926 |    -19.7% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,975.9 |     15.7% | warp
lts__t_sectors_op_read.sum                                             |   620,017,779 |   681,423,778 |      9.9% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   749,269,194 |      9.0% | sector
