Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,852.0 |    28,893,321 | 1560014.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         59.61 |       3,343.7 |   5509.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      15,554.7 |     123,955.3 |    696.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       8,162.5 |      54,062.2 |    562.3% | warp
smsp__inst_executed.sum                                                |   210,269,785 | 1,021,204,156 |    385.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     173,287.6 |     477,650.1 |    175.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      76,904.2 |     161,165.5 |    109.6% | warp
dram__sectors_read.sum                                                 |    48,708,320 |    79,574,296 |     63.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     797,104.7 |     1,280,575 |     60.7% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     399,307.3 |     605,810.5 |     51.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,282,276 |    91,443,428 |     51.7% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,234,837 |     1,300,237 |    -41.8% | warp
smsp__cycles_active.avg                                                |     2,906,967 |     4,099,537 |     41.0% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         59.69 |         43.91 |    -26.4% | %
launch__registers_per_thread                                           |         149.0 |         111.0 |    -25.5% | register/thread
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         53.34 |         40.16 |    -24.7% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         56.91 |         42.91 |    -24.6% | %
lts__t_sectors_op_read.sum                                             |   525,857,395 |   591,746,919 |     12.5% | sector
lts__t_sectors.sum                                                     |   795,967,234 |   861,873,566 |      8.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    55,112,522 |    58,183,056 |      5.6% | 
