Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    61,697,932 | 10404273.0% | 
dram__sectors_write.sum                                                |     115,680.0 |   176,546,192 | 152516.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     312,927.0 |    66,308,203 |  21089.7% | 
lts__t_sectors_op_write.sum                                            |     2,121,942 |   269,455,406 |  12598.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,475.3 |      11,277.1 |    664.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.12 |         31.33 |    660.4% | %
sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed        |          1.84 |         13.33 |    624.5% | %
sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed       |          1.84 |         13.33 |    624.5% | %
smsp__warps_issue_stalled_not_selected.avg                             |       4,119.7 |      20,239.3 |    391.3% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         37.44 |         148.8 |    297.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      64,211.2 |     215,452.4 |    235.5% | warp
smsp__inst_executed.sum                                                |    98,579,663 |   230,104,237 |    133.4% | inst
launch__registers_per_thread                                           |         80.00 |         148.0 |     85.0% | register/thread
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.34 |         62.93 |     78.1% | %
smsp__warps_issue_stalled_wait.avg                                     |     499,625.3 |     849,517.8 |     70.0% | warp
lts__t_sectors.sum                                                     |   504,555,794 |   793,414,936 |     57.3% | sector
lts__t_sector_hit_rate.pct                                             |         90.84 |         60.24 |    -33.7% | %
smsp__warps_issue_stalled_barrier.avg                                  |     277,085.4 |     364,263.2 |     31.5% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,537,490 |     1,763,602 |    -30.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      51,820.5 |      44,905.5 |    -13.3% | warp
dram__sectors_read.sum                                                 |    22,353,640 |    24,297,296 |      8.7% | sector
dram__bytes_read.sum                                                   |         715.3 |         777.5 |      8.7% | Mbyte
smsp__cycles_active.avg                                                |     2,535,028 |     2,671,867 |      5.4% | cycle
