Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,073,897 | 7600894.4% | 
dram__sectors_write.sum                                                |     100,360.0 |   176,430,584 | 175697.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,057.0 |    49,662,390 |  15865.7% | 
lts__t_sectors_op_write.sum                                            |     2,103,827 |   269,488,033 |  12709.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         897.5 |       6,857.4 |    664.0% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.18 |         30.34 |    625.8% | %
smsp__warps_issue_stalled_not_selected.avg                             |       1,979.8 |      12,216.3 |    517.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      36,979.6 |     117,902.9 |    218.8% | warp
smsp__inst_executed.sum                                                |    76,956,338 |   175,799,293 |    128.4% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      60,453.2 |     118,132.6 |     95.4% | warp
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     286,895.5 |     510,192.9 |     77.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     418,001.9 |     677,277.4 |     62.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         27.68 |         11.00 |    -60.3% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.85 |         54.61 |     52.3% | %
lts__t_sectors.sum                                                     |   508,559,863 |   746,254,701 |     46.7% | sector
lts__t_sector_hit_rate.pct                                             |         91.37 |         56.72 |    -37.9% | %
smsp__cycles_active.avg                                                |     2,496,097 |     3,023,873 |     21.1% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.70 |         58.24 |    -18.8% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.15 |         62.43 |    -14.7% | %
dram__sectors_read.sum                                                 |    22,353,816 |    25,159,456 |     12.6% | sector
dram__bytes_read.sum                                                   |         715.3 |         805.1 |     12.6% | Mbyte
lts__t_sectors_op_read.sum                                             |   506,353,153 |   476,068,858 |     -6.0% | sector
