Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    44,997,511 | 7575238.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,860.0 |    29,533,581 | 1587726.9% | 
dram__sectors_write.sum                                                |     100,856.0 |   176,429,024 | 174831.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         621.5 |     386,268.9 |  62047.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,003.0 |    79,814,048 |  25563.4% | 
lts__t_sectors_op_write.sum                                            |     2,097,882 |   269,504,260 |  12746.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         326.6 |      34,607.9 |  10496.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,666.0 |     133,343.3 |   7903.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         434.7 |   3851.7% | warp
smsp__inst_executed.sum                                                |    69,883,478 |   979,814,036 |   1302.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.20 |         24.95 |    494.0% | %
smsp__warps_issue_stalled_wait.avg                                     |     371,642.7 |     1,122,622 |    202.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     290,682.1 |     542,576.8 |     86.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      73,469.9 |     133,081.6 |     81.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,678,736 |     1,157,333 |    -56.8% | warp
smsp__cycles_active.avg                                                |     2,439,563 |     3,672,718 |     50.5% | cycle
launch__registers_per_thread                                           |         75.00 |         110.0 |     46.7% | register/thread
lts__t_sectors.sum                                                     |   525,952,843 |   732,857,406 |     39.3% | sector
lts__t_sector_hit_rate.pct                                             |         93.72 |         58.34 |    -37.8% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         72.32 |         47.83 |    -33.9% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.77 |         48.79 |    -33.9% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.69 |         40.04 |    -26.8% | %
lts__t_sectors_op_read.sum                                             |   523,788,300 |   462,580,441 |    -11.7% | sector
