Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    19,602,005 | 3288827.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,012.0 |    29,015,256 | 1442010.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,038.0 |    50,062,929 |  59471.8% | 
dram__sectors_write.sum                                                |     232,776.0 |    44,265,640 |  18916.4% | sector
lts__t_sectors_op_write.sum                                            |     675,305.0 |    67,505,274 |   9896.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,954.3 |     179,765.7 |   9098.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,064.0 |       7,317.2 |    587.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         649.1 |       2,730.7 |    320.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.76 |         52.37 |    130.1% | %
smsp__warps_issue_stalled_sleeping.avg                                 |       9,304.0 |      20,805.5 |    123.6% | warp
smsp__inst_executed.sum                                                |    48,642,597 |   104,133,478 |    114.1% | inst
dram__sectors_read.sum                                                 |    92,881,656 |   174,922,304 |     88.3% | sector
lts__t_sectors.sum                                                     |   503,258,762 |   706,642,922 |     40.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     278,824.1 |     388,046.1 |     39.2% | warp
lts__t_sector_hit_rate.pct                                             |         75.83 |         53.22 |    -29.8% | %
lts__t_sectors_op_read.sum                                             |   502,130,085 |   638,308,374 |     27.1% | sector
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     223,225.7 |     270,964.0 |     21.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,492,998 |     2,097,469 |    -15.9% | warp
