Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         603.0 |    19,618,348 | 3253357.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,006.0 |    28,979,063 | 1444519.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,154.0 |    50,011,440 |  59328.5% | 
dram__sectors_write.sum                                                |     233,016.0 |    44,255,800 |  18892.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,685.2 |     179,442.9 |  10548.4% | warp
lts__t_sectors_op_write.sum                                            |     669,734.0 |    67,503,188 |   9979.1% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,226.5 |       7,211.2 |    488.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         755.1 |       2,607.9 |    245.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.89 |         52.47 |    129.2% | %
smsp__warps_issue_stalled_sleeping.avg                                 |       9,226.2 |      21,113.9 |    128.8% | warp
smsp__inst_executed.sum                                                |    48,485,096 |   103,838,977 |    114.2% | inst
dram__sectors_read.sum                                                 |    93,439,264 |   175,147,184 |     87.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     278,071.7 |     386,710.6 |     39.1% | warp
lts__t_sectors.sum                                                     |   518,866,832 |   709,175,422 |     36.7% | sector
lts__t_sector_hit_rate.pct                                             |         71.61 |         52.55 |    -26.6% | %
lts__t_sectors_op_read.sum                                             |   517,745,366 |   640,847,161 |     23.8% | sector
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     223,300.6 |     270,995.6 |     21.4% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         63.39 |         74.38 |     17.3% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,493,879 |     2,096,747 |    -15.9% | warp
