Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,929.0 |    29,478,716 | 1528086.4% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       1,940.8 |  17543.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,818.4 |     131,242.5 |    923.9% | warp
smsp__inst_executed.sum                                                |   176,238,625 |   986,431,838 |    459.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,576.1 |      29,702.3 |    292.0% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,735.1 |     398,284.1 |    238.3% | warp
dram__bytes_read.sum                                                   |         828.4 |          1.09 |    -99.9% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     678,758.1 |     1,201,892 |     77.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,675,846 |    80,056,692 |     61.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,463,210 |     1,149,881 |    -53.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     103,417.2 |     149,196.3 |     44.3% | warp
dram__sectors_read.sum                                                 |    25,888,672 |    34,171,064 |     32.0% | sector
smsp__cycles_active.avg                                                |     2,948,375 |     3,757,889 |     27.5% | cycle
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         60.79 |         47.52 |    -21.8% | %
smsp__warps_issue_stalled_barrier.avg                                  |     509,054.0 |     555,737.8 |      9.2% | warp
