Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__bytes_read.sum                                                   |          1.82 |         716.2 |  39253.8% | Gbyte
dram__sectors_read.sum                                                 |    56,766,424 |    22,382,648 |    -60.6% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |     134,301.0 |      92,033.9 |    -31.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,108.8 |      13,152.6 |     30.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     101,518.0 |     129,116.0 |     27.2% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,999,167 |     2,249,336 |    -25.0% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         44.77 |         54.86 |     22.5% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         53.15 |         64.94 |     22.2% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         49.98 |         60.77 |     21.6% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         57.11 |         69.00 |     20.8% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,241,298 |    54,569,958 |     20.6% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,436.6 |       6,437.7 |     18.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,885,700 |    59,027,628 |     18.3% | 
smsp__warps_issue_stalled_barrier.avg                                  |     493,354.5 |     413,645.1 |    -16.2% | warp
smsp__cycles_active.avg                                                |     3,228,937 |     2,759,077 |    -14.6% | cycle
smsp__inst_executed.sum                                                |   161,534,997 |   184,753,134 |     14.4% | inst
smsp__warps_issue_stalled_wait.avg                                     |     626,359.9 |     683,972.5 |      9.2% | warp
