Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,482.9 |   1414.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         96.90 |    447.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,464.0 |    160.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         569.4 |    150.9% | warp
dram__sectors_write.sum                                                |     418,440.0 |     253,272.0 |    -39.5% | sector
dram__sectors_read.sum                                                 |   178,964,368 |   120,925,168 |    -32.4% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.59 |         29.67 |    -30.3% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     106,023.0 |     22.5% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |      10,005.7 |    -16.6% | warp
smsp__inst_executed.sum                                                |    44,409,084 |    51,416,133 |     15.8% | inst
lts__t_sectors_op_read.sum                                             |   576,042,257 |   492,395,382 |    -14.5% | sector
lts__t_sectors.sum                                                     |   577,087,104 |   493,380,011 |    -14.5% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,322.7 |      8.0% | warp
