Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         439.1 |       2,141.5 |    387.8% | warp
dram__sectors_read.sum                                                 |    72,219,792 |    49,493,400 |    -31.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,272,479 |    52,636,370 |     16.3% | 
smsp__warps_issue_stalled_sleeping.avg                                 |     144,844.0 |     167,072.4 |     15.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,729,276 |    86,736,293 |     10.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,166,841 |     1,282,686 |      9.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,122 |     1,217,944 |      8.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,156.8 |      36,053.6 |     -7.9% | warp
smsp__cycles_active.avg                                                |     3,683,135 |     3,918,680 |      6.4% | cycle
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,058.4 |     414,130.0 |      5.4% | warp
