Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,008.0 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     269,343.0 |    769.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.69 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,100.8 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,938.6 |    -63.6% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   181,278,456 |     35.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     183,994.8 |     35.0% | warp
smsp__inst_executed.sum                                                |   163,088,846 |   106,088,050 |    -35.0% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         53.90 |     29.3% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    27,517,073 |    -27.4% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,056,424 |    -24.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    49,450,556 |    -18.1% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,953.0 |     14.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    20,531,117 |      7.9% | 
lts__t_sectors_op_read.sum                                             |   620,017,779 |   655,393,171 |      5.7% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   723,579,552 |      5.3% | sector
