Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         439.1 |       5,495.1 |   1151.6% | warp
dram__sectors_read.sum                                                 |    72,219,792 |    35,023,144 |    -51.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,058.4 |     515,385.3 |     31.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,122 |     1,375,098 |     22.1% | warp
smsp__cycles_active.avg                                                |     3,683,135 |     4,203,565 |     14.1% | cycle
smsp__warps_issue_stalled_not_selected.avg                             |     124,592.4 |     141,549.7 |     13.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,272,479 |    50,996,789 |     12.6% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,156.8 |      42,393.9 |      8.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,166,841 |     1,252,726 |      7.4% | warp
smsp__inst_executed.sum                                                |   972,854,187 | 1,043,145,274 |      7.2% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,729,276 |    84,196,081 |      6.9% | 
smsp__warps_issue_stalled_barrier.avg                                  |     554,287.1 |     589,016.7 |      6.3% | warp
lts__t_sectors_op_read.sum                                             |   578,335,381 |   544,986,695 |     -5.8% | sector
