Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,010.0 |    27,517,073 | 1368908.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,561.0 |     183,994.8 |    502.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,159,803 |    49,450,556 |    188.2% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,161.6 |       7,938.6 |     90.8% | warp
dram__sectors_read.sum                                                 |   101,688,240 |   181,278,456 |     78.3% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.32 |         53.90 |     57.1% | %
smsp__inst_executed.sum                                                |    74,347,976 |   106,088,050 |     42.7% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,930,819 |    20,531,117 |     28.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,306.5 |       2,953.0 |     28.0% | warp
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
lts__t_sector_hit_rate.pct                                             |         62.00 |         49.72 |    -19.8% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,232.9 |     401,100.8 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,378,187 |     2,056,424 |    -13.5% | warp
lts__t_sectors_op_read.sum                                             |   590,983,931 |   655,393,171 |     10.9% | sector
lts__t_sectors.sum                                                     |   659,029,189 |   723,579,552 |      9.8% | sector
