Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         439.1 |       2,164.4 |    393.0% | warp
dram__sectors_read.sum                                                 |    72,219,792 |    50,548,264 |    -30.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,272,479 |    52,648,189 |     16.3% | 
smsp__warps_issue_stalled_sleeping.avg                                 |     144,844.0 |     167,014.3 |     15.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,729,276 |    86,707,152 |     10.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,166,841 |     1,284,463 |     10.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,122 |     1,217,948 |      8.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,156.8 |      36,015.1 |     -8.0% | warp
smsp__cycles_active.avg                                                |     3,683,135 |     3,918,471 |      6.4% | cycle
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,058.4 |     414,043.8 |      5.3% | warp
