Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,066.0 |    28,979,063 | 1402565.2% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,743.0 |     179,442.9 |    546.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    16,029,050 |    50,011,440 |    212.0% | 
dram__sectors_read.sum                                                 |   105,507,480 |   175,147,184 |     66.0% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.17 |         52.47 |     49.2% | %
smsp__warps_issue_stalled_not_selected.avg                             |       4,957.7 |       7,211.2 |     45.5% | warp
smsp__inst_executed.sum                                                |    72,388,810 |   103,838,977 |     43.4% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,828,330 |    19,618,348 |     32.3% | 
launch__registers_per_thread                                           |         160.0 |         117.0 |    -26.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         64.79 |         52.55 |    -18.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     338,981.7 |     386,710.6 |     14.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,399,665 |     2,096,747 |    -12.6% | warp
lts__t_sectors_op_read.sum                                             |   574,933,703 |   640,847,161 |     11.5% | sector
lts__t_sectors.sum                                                     |   643,113,264 |   709,175,422 |     10.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,843.5 |       2,607.9 |     -8.3% | warp
