Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,921.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     272,915.2 |    781.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         16.21 |    -99.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     382,913.9 |     67.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,299.5 |    -66.6% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   190,723,712 |     42.6% | sector
smsp__inst_executed.sum                                                |   163,088,846 |   102,667,575 |    -37.0% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         54.91 |     31.8% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    27,044,980 |    -28.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     169,164.8 |     24.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,153,691 |    -21.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    47,853,161 |    -20.8% | 
lts__t_sectors_op_read.sum                                             |   620,017,779 |   673,907,793 |      8.7% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   742,077,930 |      8.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    19,974,149 |      5.0% | 
