Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,059,829 | 7598522.1% | 
dram__sectors_write.sum                                                |     102,208.0 |   176,608,720 | 172693.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,056.0 |    49,708,606 |  15880.6% | 
lts__t_sectors_op_write.sum                                            |     2,131,114 |   269,430,205 |  12542.7% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         549.2 |       7,663.9 |   1295.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.15 |         29.67 |    614.9% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,142.5 |      12,557.3 |    486.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,740.6 |     117,955.5 |    169.7% | warp
smsp__inst_executed.sum                                                |    79,171,296 |   176,198,394 |    122.6% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     288,315.4 |     502,778.5 |     74.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      60,513.9 |     103,465.2 |     71.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     424,586.4 |     679,133.3 |     60.0% | warp
lts__t_sectors.sum                                                     |   499,881,365 |   784,074,319 |     56.9% | sector
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.57 |         52.42 |     47.4% | %
lts__t_sector_hit_rate.pct                                             |         91.60 |         59.11 |    -35.5% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.15 |         56.04 |    -21.2% | %
dram__sectors_read.sum                                                 |    22,355,568 |    26,310,144 |     17.7% | sector
dram__bytes_read.sum                                                   |         715.4 |         841.9 |     17.7% | Mbyte
smsp__cycles_active.avg                                                |     2,517,392 |     2,949,738 |     17.2% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.59 |         60.41 |    -16.8% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,655,883 |     2,490,685 |     -6.2% | warp
