Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,973.0 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         13.02 |    830.0% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      91,827.4 |     224,244.5 |    144.2% | warp
dram__sectors_read.sum                                                 |    89,204,288 |   178,610,688 |    100.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,497,156 |         592.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,912,706 |      86,176.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     440,199.0 |       2,072.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,178.3 |         17.59 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,756,560 |     406,840.0 |    -99.1% | sector
lts__t_sectors_op_write.sum                                            |    66,829,404 |     658,271.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,707.0 |         613.5 |    -97.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,322.3 |         936.4 |    -96.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,959.1 |     269,654.4 |     91.3% | warp
smsp__inst_executed.sum                                                |   141,729,533 |    45,390,436 |    -68.0% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         588.2 |         361.7 |    -38.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.63 |         42.41 |     34.1% | %
launch__registers_per_thread                                           |         186.0 |         127.0 |    -31.7% | register/thread
lts__t_sector_hit_rate.pct                                             |         62.51 |         52.34 |    -16.3% | %
lts__t_sectors_op_read.sum                                             |   565,628,740 |   620,706,128 |      9.7% | sector
smsp__cycles_active.avg                                                |     1,913,299 |     1,812,184 |     -5.3% | cycle
