Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,004.0 |    25,950,789 | 1294849.6% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         18.91 |         472.2 |   2397.0% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      34,589.4 |     180,740.0 |    422.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,085,524 |    49,077,987 |    157.1% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,129.4 |       8,170.5 |     97.9% | warp
dram__sectors_read.sum                                                 |   101,718,856 |   178,204,240 |     75.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.51 |         53.26 |     54.3% | %
smsp__inst_executed.sum                                                |    77,416,859 |   109,782,674 |     41.8% | inst
launch__registers_per_thread                                           |         158.0 |         117.0 |    -25.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         61.46 |         47.94 |    -22.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    17,845,901 |    21,640,781 |     21.3% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,672.2 |       3,112.3 |     16.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     354,170.8 |     408,355.0 |     15.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,343,777 |     2,027,018 |    -13.5% | warp
lts__t_sectors_op_read.sum                                             |   549,900,591 |   602,874,119 |      9.6% | sector
lts__t_sectors.sum                                                     |   617,891,844 |   671,058,745 |      8.6% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      19,967.3 |      18,433.7 |     -7.7% | warp
