Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      14,051.9 |   1478.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,479.8 |    163.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         592.5 |    161.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         41.73 |    135.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,462.0 |     21.9% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,600.8 |    -20.0% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   147,417,288 |    -17.6% | sector
smsp__inst_executed.sum                                                |    44,409,084 |    51,591,252 |     16.2% | inst
dram__sectors_write.sum                                                |     418,440.0 |     368,376.0 |    -12.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,108.1 |      8.0% | warp
