Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    45,241,739 | 7616354.4% | 
dram__sectors_write.sum                                                |     100,856.0 |   176,384,040 | 174787.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         621.5 |     106,140.7 |  16977.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,003.0 |    49,845,570 |  15927.4% | 
lts__t_sectors_op_write.sum                                            |     2,097,882 |   269,457,656 |  12744.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         326.6 |       4,579.1 |   1302.0% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.20 |         28.73 |    584.0% | %
smsp__warps_issue_stalled_not_selected.avg                             |       1,666.0 |      10,044.2 |    502.9% | warp
smsp__inst_executed.sum                                                |    69,883,478 |   169,497,419 |    142.5% | inst
launch__registers_per_thread                                           |         75.00 |         148.0 |     97.3% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      73,469.9 |     140,850.2 |     91.7% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     290,682.1 |     500,319.4 |     72.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     371,642.7 |     629,083.4 |     69.3% | warp
lts__t_sector_hit_rate.pct                                             |         93.72 |         52.58 |    -43.9% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         36.16 |         51.25 |     41.7% | %
smsp__cycles_active.avg                                                |     2,439,563 |     3,300,496 |     35.3% | cycle
lts__t_sectors_op_read.sum                                             |   523,788,300 |   383,632,261 |    -26.8% | sector
lts__t_sectors.sum                                                     |   525,952,843 |   656,968,177 |     24.9% | sector
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         72.32 |         54.52 |    -24.6% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.69 |         41.43 |    -24.2% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.77 |         58.64 |    -20.5% | %
dram__sectors_read.sum                                                 |    22,354,768 |    25,813,848 |     15.5% | sector
dram__bytes_read.sum                                                   |         715.4 |         826.0 |     15.5% | Mbyte
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,678,736 |     3,070,257 |     14.6% | warp
