Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    45,302,336 | 7613738.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    29,494,724 | 1594209.4% | 
dram__sectors_write.sum                                                |     112,344.0 |   176,563,624 | 157063.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,118.0 |    80,218,337 |  25683.9% | 
lts__t_sectors_op_write.sum                                            |     2,105,654 |   269,538,774 |  12700.7% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         975.1 |   8764.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       2,215.9 |     124,185.1 |   5504.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         745.1 |      34,129.0 |   4480.5% | warp
smsp__inst_executed.sum                                                |    79,164,589 |   986,341,075 |   1145.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,583.2 |     424,664.7 |    874.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.19 |         26.01 |    520.8% | %
smsp__warps_issue_stalled_wait.avg                                     |     417,030.3 |     1,168,935 |    180.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      58,483.2 |     145,838.0 |    149.4% | warp
dram__bytes_read.sum                                                   |         716.2 |          1.18 |    -99.8% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     286,212.3 |     553,869.6 |     93.5% | warp
dram__sectors_read.sum                                                 |    22,382,200 |    36,968,096 |     65.2% | sector
lts__t_sectors.sum                                                     |   518,560,410 |   824,701,601 |     59.0% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,634,139 |     1,152,014 |    -56.3% | warp
smsp__cycles_active.avg                                                |     2,493,690 |     3,738,471 |     49.9% | cycle
launch__registers_per_thread                                           |         77.00 |         110.0 |     42.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.13 |         57.52 |    -36.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.61 |         46.64 |    -34.9% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.05 |         47.58 |    -34.9% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         51.81 |         40.93 |    -21.0% | %
lts__t_sectors_op_read.sum                                             |   516,356,891 |   554,578,367 |      7.4% | sector
