Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    14,840,293 | 2498265.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,968.0 |    16,073,275 |  19042.1% | 
dram__sectors_write.sum                                                |     239,448.0 |    43,961,440 |  18259.5% | sector
lts__t_sectors_op_write.sum                                            |     662,350.0 |    67,513,007 |  10093.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,440.2 |      26,708.7 |   1754.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,485.0 |       4,798.7 |    223.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         996.0 |       2,879.3 |    189.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,273.4 |      21,424.8 |    131.0% | warp
launch__registers_per_thread                                           |         96.00 |         159.0 |     65.6% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.86 |         35.10 |     53.5% | %
smsp__inst_executed.sum                                                |    51,102,333 |    73,438,340 |     43.7% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     222,655.4 |     277,854.5 |     24.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     282,347.5 |     339,505.4 |     20.2% | warp
lts__t_sectors.sum                                                     |   543,404,695 |   652,971,855 |     20.2% | sector
dram__sectors_read.sum                                                 |    93,265,536 |   105,484,272 |     13.1% | sector
lts__t_sectors_op_read.sum                                             |   542,292,778 |   584,776,968 |      7.8% | sector
