Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         599.0 |    18,209,175 | 3039829.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      96,358.0 |    19,426,365 |  20060.6% | 
dram__sectors_write.sum                                                |     381,848.0 |    44,378,760 |  11522.1% | sector
lts__t_sectors_op_write.sum                                            |     673,651.0 |    67,512,616 |   9921.9% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         663.7 |       3,218.3 |    384.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,797.0 |      46,425.0 |    236.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,620.6 |       5,054.1 |    211.9% | warp
dram__bytes_write.sum                                                  |         12.22 |          1.42 |    -88.4% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |       9,684.7 |      17,887.7 |     84.7% | warp
launch__registers_per_thread                                           |         96.00 |         159.0 |     65.6% | register/thread
smsp__inst_executed.sum                                                |    52,466,503 |    82,865,695 |     57.9% | inst
smsp__warps_issue_stalled_wait.avg                                     |     296,750.5 |     378,719.6 |     27.6% | warp
lts__t_sectors.sum                                                     |   582,677,305 |   689,812,317 |     18.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     219,709.9 |     258,982.5 |     17.9% | warp
dram__sectors_read.sum                                                 |   164,070,888 |   137,176,736 |    -16.4% | sector
lts__t_sectors_op_read.sum                                             |   581,622,570 |   621,703,180 |      6.9% | sector
