Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,157.3 |       2,913.3 |     35.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,644.1 |      19,786.5 |    -19.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,588.9 |       7,878.1 |     19.6% | warp
dram__sectors_read.sum                                                 |   220,848,824 |   178,024,432 |    -19.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     159,323.9 |     184,257.6 |     15.6% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,244,428 |     2,049,222 |     -8.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,068,283 |    27,926,471 |      7.1% | 
lts__t_sectors_op_read.sum                                             |   683,409,361 |   634,868,486 |     -7.1% | sector
lts__t_sectors.sum                                                     |   751,652,309 |   702,806,223 |     -6.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    46,666,020 |    49,391,960 |      5.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,088,896 |    20,082,946 |      5.2% | 
