Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    45,038,143 | 7569335.8% | 
dram__sectors_write.sum                                                |     107,360.0 |   176,651,696 | 164441.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,060.0 |    49,672,386 |  15868.7% | 
lts__t_sectors_op_write.sum                                            |     2,138,768 |   269,470,168 |  12499.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         552.6 |       7,625.3 |   1279.8% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.19 |         29.64 |    607.4% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,341.3 |      12,863.4 |    449.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,729.8 |     117,742.1 |    169.2% | warp
smsp__inst_executed.sum                                                |    79,720,295 |   176,240,814 |    121.1% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      57,344.9 |     103,374.5 |     80.3% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     285,486.4 |     510,511.5 |     78.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     423,619.8 |     678,777.3 |     60.2% | warp
lts__t_sectors.sum                                                     |   532,739,248 |   797,248,584 |     49.7% | sector
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.89 |         52.28 |     45.7% | %
lts__t_sector_hit_rate.pct                                             |         91.88 |         60.47 |    -34.2% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.78 |         55.90 |    -22.1% | %
dram__sectors_read.sum                                                 |    22,354,560 |    26,945,168 |     20.5% | sector
dram__bytes_read.sum                                                   |         715.4 |         862.2 |     20.5% | Mbyte
smsp__cycles_active.avg                                                |     2,493,805 |     2,937,756 |     17.8% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.22 |         60.38 |    -17.5% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,627,102 |     2,457,995 |     -6.4% | warp
