Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,858.0 |    29,473,748 | 1586215.8% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         823.8 |   7388.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,339.1 |     126,603.5 |    926.0% | warp
smsp__inst_executed.sum                                                |   176,068,929 |   986,259,100 |    460.2% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,792.7 |     417,680.6 |    254.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,011.2 |      24,782.2 |    253.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     677,467.6 |     1,175,409 |     73.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,677,218 |    80,274,964 |     61.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,643,724 |     1,153,780 |    -56.4% | warp
dram__sectors_read.sum                                                 |    32,133,608 |    40,662,320 |     26.5% | sector
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |     121,350.2 |     148,255.1 |     22.2% | warp
smsp__cycles_active.avg                                                |     3,072,060 |     3,739,594 |     21.7% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         59.22 |         47.66 |    -19.5% | %
lts__t_sectors_op_read.sum                                             |   488,984,875 |   553,619,806 |     13.2% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     508,289.5 |     554,582.2 |      9.1% | warp
lts__t_sectors.sum                                                     |   759,034,426 |   823,754,069 |      8.5% | sector
