Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,932.0 |    29,526,022 | 1528162.0% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       1,935.5 |  17495.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,876.4 |     131,469.8 |    921.0% | warp
smsp__inst_executed.sum                                                |   176,249,305 |   986,449,705 |    459.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,639.2 |      29,671.7 |    288.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,748.4 |     398,406.0 |    238.4% | warp
dram__bytes_read.sum                                                   |         828.4 |          1.14 |    -99.9% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     678,819.3 |     1,201,831 |     77.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,684,561 |    80,110,741 |     61.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,461,381 |     1,149,581 |    -53.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     102,919.0 |     149,743.6 |     45.5% | warp
dram__sectors_read.sum                                                 |    25,887,024 |    35,478,224 |     37.1% | sector
smsp__cycles_active.avg                                                |     2,938,714 |     3,757,500 |     27.9% | cycle
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         60.53 |         47.68 |    -21.2% | %
smsp__warps_issue_stalled_barrier.avg                                  |     510,521.4 |     555,862.2 |      8.9% | warp
