Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,974.6 |     40.0% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      81,924.0 |     107,410.3 |     31.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      14,341.0 |    -29.9% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   167,267,096 |    -24.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,811.1 |     20.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     466,686.2 |     20.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,223,451 |    22,909,780 |     19.2% | 
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         58.63 |         48.29 |    -17.6% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     190,480.3 |     15.8% | warp
smsp__inst_executed.sum                                                |   100,792,929 |   115,080,192 |     14.2% | inst
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       2,613.5 |    -10.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,133,398 |     1,934,716 |     -9.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    25,688,662 |     -5.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,702,210 |    50,151,709 |      5.1% | 
