Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,368,588 | 3266103.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,699,418 | 1436307.3% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          1.86 |       3,517.8 | 189028.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,491.0 |    49,458,110 |  57751.8% | 
dram__sectors_write.sum                                                |     323,744.0 |    44,514,520 |  13649.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,533.8 |     174,894.9 |  11302.6% | warp
lts__t_sectors_op_write.sum                                            |     679,921.0 |    67,515,825 |   9830.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         757.6 |       6,808.4 |    798.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         349.8 |       2,516.3 |    619.4% | warp
smsp__inst_executed.sum                                                |    46,270,115 |   103,991,420 |    124.7% | inst
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.85 |         52.77 |     76.8% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      11,149.2 |      19,139.5 |     71.7% | warp
dram__sectors_read.sum                                                 |   127,015,872 |   186,185,944 |     46.6% | sector
smsp__warps_issue_stalled_wait.avg                                     |     277,290.6 |     399,642.4 |     44.1% | warp
lts__t_sectors.sum                                                     |   547,194,444 |   743,301,954 |     35.8% | sector
lts__t_sectors_op_read.sum                                             |   546,221,900 |   675,149,251 |     23.6% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         58.42 |         71.58 |     22.5% | %
smsp__warps_issue_stalled_barrier.avg                                  |     222,879.9 |     267,945.6 |     20.2% | warp
lts__t_sector_hit_rate.pct                                             |         61.72 |         49.93 |    -19.1% | %
smsp__warps_issue_stalled_branch_resolving.avg                         |      70,151.6 |      83,551.9 |     19.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,489,573 |     2,061,680 |    -17.2% | warp
